Company,Industry,Environment_Score,Social_Score,Governance_Score,ESG_Score,ESG_Grade,Exchange,Country,Year,gdp,population,CO2_Emissions,CO2_per_Capita,CO2_per_GDP,Coal_CO2,Oil_CO2,Gas_CO2,Cement_CO2,Flaring_CO2,Total_GHG,Energy_Consumption,Temp_Change_CO2
SI-BONE Inc,Health Care,220,228,210,658,B,NASDAQ NMS - GLOBAL MARKET,United States,2012,15830887694336.0,317115348.0,5344.086,16.852,0.338,1658.491,2196.025,1372.072,35.27,51.515,6226.069,25047.367,0.216
SI-BONE Inc,Health Care,220,228,210,658,B,NASDAQ NMS - GLOBAL MARKET,United States,2013,16122472562688.0,320110753.0,5480.157,17.12,0.34,1720.408,2224.627,1410.482,36.369,57.423,6303.703,25728.627,0.218
SI-BONE Inc,Health Care,220,228,210,658,B,NASDAQ NMS - GLOBAL MARKET,United States,2014,16491318607872.0,323115378.0,5528.681,17.111,0.335,1710.594,2247.931,1435.209,39.439,63.124,6438.455,25995.912,0.221
SI-BONE Inc,Health Care,220,228,210,658,B,NASDAQ NMS - GLOBAL MARKET,United States,2015,16937634496512.0,326126498.0,5376.473,16.486,0.317,1479.145,2285.676,1476.136,39.907,64.372,6248.505,25747.426,0.223
SI-BONE Inc,Health Care,220,228,210,658,B,NASDAQ NMS - GLOBAL MARKET,United States,2016,17220065296384.0,329179421.0,5252.932,15.958,0.305,1347.943,2299.961,1481.873,39.439,55.139,6146.357,25727.051,0.225
SI-BONE Inc,Health Care,220,228,210,658,B,NASDAQ NMS - GLOBAL MARKET,United States,2017,17606123716608.0,332204656.0,5212.162,15.69,0.296,1308.716,2315.177,1460.656,40.324,59.486,6156.777,25823.844,0.228
SI-BONE Inc,Health Care,220,228,210,658,B,NASDAQ NMS - GLOBAL MARKET,United States,2018,18124692783104.0,335056495.0,5377.797,16.05,0.297,1256.631,2366.168,1619.275,38.971,72.066,6305.474,26768.986,0.23
SI-BONE Inc,Health Care,220,228,210,658,B,NASDAQ NMS - GLOBAL MARKET,United States,2019,18540551733248.0,337790068.0,5262.145,15.578,0.284,1071.666,2360.999,1675.471,40.896,88.437,6216.229,26578.494,0.232
SI-BONE Inc,Health Care,220,228,210,658,B,NASDAQ NMS - GLOBAL MARKET,United States,2020,18027359764480.0,339436157.0,4714.628,13.89,0.262,877.92,2047.544,1656.255,40.688,67.749,5651.509,24622.646,0.235
SI-BONE Inc,Health Care,220,228,210,658,B,NASDAQ NMS - GLOBAL MARKET,United States,2021,19099377729536.0,340161441.0,5032.213,14.794,0.263,1004.759,2238.883,1659.128,41.312,63.294,6009.153,25956.828,0.237
SI-BONE Inc,Health Care,220,228,210,658,B,NASDAQ NMS - GLOBAL MARKET,United States,2022,19493170446336.0,341534041.0,5078.871,14.871,0.261,942.357,2258.467,1748.499,41.418,63.294,6067.148,26504.305,0.239
SI-BONE Inc,Health Care,220,228,210,658,B,NASDAQ NMS - GLOBAL MARKET,United States,2023,17220065296384.0,343477332.0,4911.391,14.299,0.305,776.767,2250.856,1755.923,39.714,63.294,5894.857,26189.199,0.241
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2010,15239587299328.0,311062786.0,5679.715,18.259,0.373,1982.954,2300.574,1290.495,31.449,43.407,6563.317,25953.547,0.211
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2011,15477885632512.0,314105078.0,5546.116,17.657,0.358,1873.284,2252.414,1310.707,32.208,47.863,6368.639,25729.088,0.213
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2012,15830887694336.0,317115348.0,5344.086,16.852,0.338,1658.491,2196.025,1372.072,35.27,51.515,6226.069,25047.367,0.216
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2013,16122472562688.0,320110753.0,5480.157,17.12,0.34,1720.408,2224.627,1410.482,36.369,57.423,6303.703,25728.627,0.218
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2014,16491318607872.0,323115378.0,5528.681,17.111,0.335,1710.594,2247.931,1435.209,39.439,63.124,6438.455,25995.912,0.221
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2015,16937634496512.0,326126498.0,5376.473,16.486,0.317,1479.145,2285.676,1476.136,39.907,64.372,6248.505,25747.426,0.223
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2016,17220065296384.0,329179421.0,5252.932,15.958,0.305,1347.943,2299.961,1481.873,39.439,55.139,6146.357,25727.051,0.225
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2017,17606123716608.0,332204656.0,5212.162,15.69,0.296,1308.716,2315.177,1460.656,40.324,59.486,6156.777,25823.844,0.228
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2018,18124692783104.0,335056495.0,5377.797,16.05,0.297,1256.631,2366.168,1619.275,38.971,72.066,6305.474,26768.986,0.23
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2019,18540551733248.0,337790068.0,5262.145,15.578,0.284,1071.666,2360.999,1675.471,40.896,88.437,6216.229,26578.494,0.232
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2020,18027359764480.0,339436157.0,4714.628,13.89,0.262,877.92,2047.544,1656.255,40.688,67.749,5651.509,24622.646,0.235
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2021,19099377729536.0,340161441.0,5032.213,14.794,0.263,1004.759,2238.883,1659.128,41.312,63.294,6009.153,25956.828,0.237
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2022,19493170446336.0,341534041.0,5078.871,14.871,0.261,942.357,2258.467,1748.499,41.418,63.294,6067.148,26504.305,0.239
Siebert Financial Corp,Financial Services,300,299,235,834,BB,NASDAQ NMS - GLOBAL MARKET,United States,2023,17220065296384.0,343477332.0,4911.391,14.299,0.305,776.767,2250.856,1755.923,39.714,63.294,5894.857,26189.199,0.241
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2010,15239587299328.0,311062786.0,5679.715,18.259,0.373,1982.954,2300.574,1290.495,31.449,43.407,6563.317,25953.547,0.211
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2011,15477885632512.0,314105078.0,5546.116,17.657,0.358,1873.284,2252.414,1310.707,32.208,47.863,6368.639,25729.088,0.213
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2012,15830887694336.0,317115348.0,5344.086,16.852,0.338,1658.491,2196.025,1372.072,35.27,51.515,6226.069,25047.367,0.216
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2013,16122472562688.0,320110753.0,5480.157,17.12,0.34,1720.408,2224.627,1410.482,36.369,57.423,6303.703,25728.627,0.218
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2014,16491318607872.0,323115378.0,5528.681,17.111,0.335,1710.594,2247.931,1435.209,39.439,63.124,6438.455,25995.912,0.221
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2015,16937634496512.0,326126498.0,5376.473,16.486,0.317,1479.145,2285.676,1476.136,39.907,64.372,6248.505,25747.426,0.223
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2016,17220065296384.0,329179421.0,5252.932,15.958,0.305,1347.943,2299.961,1481.873,39.439,55.139,6146.357,25727.051,0.225
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2017,17606123716608.0,332204656.0,5212.162,15.69,0.296,1308.716,2315.177,1460.656,40.324,59.486,6156.777,25823.844,0.228
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2018,18124692783104.0,335056495.0,5377.797,16.05,0.297,1256.631,2366.168,1619.275,38.971,72.066,6305.474,26768.986,0.23
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2019,18540551733248.0,337790068.0,5262.145,15.578,0.284,1071.666,2360.999,1675.471,40.896,88.437,6216.229,26578.494,0.232
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2020,18027359764480.0,339436157.0,4714.628,13.89,0.262,877.92,2047.544,1656.255,40.688,67.749,5651.509,24622.646,0.235
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2021,19099377729536.0,340161441.0,5032.213,14.794,0.263,1004.759,2238.883,1659.128,41.312,63.294,6009.153,25956.828,0.237
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2022,19493170446336.0,341534041.0,5078.871,14.871,0.261,942.357,2258.467,1748.499,41.418,63.294,6067.148,26504.305,0.239
Playa Hotels & Resorts NV,Hotels Restaurants And Leisure,210,200,205,615,B,NASDAQ NMS - GLOBAL MARKET,United States,2023,17220065296384.0,343477332.0,4911.391,14.299,0.305,776.767,2250.856,1755.923,39.714,63.294,5894.857,26189.199,0.241
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2010,15239587299328.0,311062786.0,5679.715,18.259,0.373,1982.954,2300.574,1290.495,31.449,43.407,6563.317,25953.547,0.211
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2011,15477885632512.0,314105078.0,5546.116,17.657,0.358,1873.284,2252.414,1310.707,32.208,47.863,6368.639,25729.088,0.213
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2012,15830887694336.0,317115348.0,5344.086,16.852,0.338,1658.491,2196.025,1372.072,35.27,51.515,6226.069,25047.367,0.216
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2013,16122472562688.0,320110753.0,5480.157,17.12,0.34,1720.408,2224.627,1410.482,36.369,57.423,6303.703,25728.627,0.218
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2014,16491318607872.0,323115378.0,5528.681,17.111,0.335,1710.594,2247.931,1435.209,39.439,63.124,6438.455,25995.912,0.221
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2015,16937634496512.0,326126498.0,5376.473,16.486,0.317,1479.145,2285.676,1476.136,39.907,64.372,6248.505,25747.426,0.223
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2016,17220065296384.0,329179421.0,5252.932,15.958,0.305,1347.943,2299.961,1481.873,39.439,55.139,6146.357,25727.051,0.225
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2017,17606123716608.0,332204656.0,5212.162,15.69,0.296,1308.716,2315.177,1460.656,40.324,59.486,6156.777,25823.844,0.228
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2018,18124692783104.0,335056495.0,5377.797,16.05,0.297,1256.631,2366.168,1619.275,38.971,72.066,6305.474,26768.986,0.23
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2019,18540551733248.0,337790068.0,5262.145,15.578,0.284,1071.666,2360.999,1675.471,40.896,88.437,6216.229,26578.494,0.232
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2020,18027359764480.0,339436157.0,4714.628,13.89,0.262,877.92,2047.544,1656.255,40.688,67.749,5651.509,24622.646,0.235
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2021,19099377729536.0,340161441.0,5032.213,14.794,0.263,1004.759,2238.883,1659.128,41.312,63.294,6009.153,25956.828,0.237
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2022,19493170446336.0,341534041.0,5078.871,14.871,0.261,942.357,2258.467,1748.499,41.418,63.294,6067.148,26504.305,0.239
World Wrestling Entertainment Inc,Media,275,332,315,922,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2023,17220065296384.0,343477332.0,4911.391,14.299,0.305,776.767,2250.856,1755.923,39.714,63.294,5894.857,26189.199,0.241
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2010,15239587299328.0,311062786.0,5679.715,18.259,0.373,1982.954,2300.574,1290.495,31.449,43.407,6563.317,25953.547,0.211
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2011,15477885632512.0,314105078.0,5546.116,17.657,0.358,1873.284,2252.414,1310.707,32.208,47.863,6368.639,25729.088,0.213
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2012,15830887694336.0,317115348.0,5344.086,16.852,0.338,1658.491,2196.025,1372.072,35.27,51.515,6226.069,25047.367,0.216
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2013,16122472562688.0,320110753.0,5480.157,17.12,0.34,1720.408,2224.627,1410.482,36.369,57.423,6303.703,25728.627,0.218
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2014,16491318607872.0,323115378.0,5528.681,17.111,0.335,1710.594,2247.931,1435.209,39.439,63.124,6438.455,25995.912,0.221
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2015,16937634496512.0,326126498.0,5376.473,16.486,0.317,1479.145,2285.676,1476.136,39.907,64.372,6248.505,25747.426,0.223
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2016,17220065296384.0,329179421.0,5252.932,15.958,0.305,1347.943,2299.961,1481.873,39.439,55.139,6146.357,25727.051,0.225
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2017,17606123716608.0,332204656.0,5212.162,15.69,0.296,1308.716,2315.177,1460.656,40.324,59.486,6156.777,25823.844,0.228
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2018,18124692783104.0,335056495.0,5377.797,16.05,0.297,1256.631,2366.168,1619.275,38.971,72.066,6305.474,26768.986,0.23
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2019,18540551733248.0,337790068.0,5262.145,15.578,0.284,1071.666,2360.999,1675.471,40.896,88.437,6216.229,26578.494,0.232
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2020,18027359764480.0,339436157.0,4714.628,13.89,0.262,877.92,2047.544,1656.255,40.688,67.749,5651.509,24622.646,0.235
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2021,19099377729536.0,340161441.0,5032.213,14.794,0.263,1004.759,2238.883,1659.128,41.312,63.294,6009.153,25956.828,0.237
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2022,19493170446336.0,341534041.0,5078.871,14.871,0.261,942.357,2258.467,1748.499,41.418,63.294,6067.148,26504.305,0.239
PharmaCyte Biotech Inc,Biotechnology,220,202,300,722,B,NASDAQ NMS - GLOBAL MARKET,United States,2023,17220065296384.0,343477332.0,4911.391,14.299,0.305,776.767,2250.856,1755.923,39.714,63.294,5894.857,26189.199,0.241
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2010,15239587299328.0,311062786.0,5679.715,18.259,0.373,1982.954,2300.574,1290.495,31.449,43.407,6563.317,25953.547,0.211
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2011,15477885632512.0,314105078.0,5546.116,17.657,0.358,1873.284,2252.414,1310.707,32.208,47.863,6368.639,25729.088,0.213
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2012,15830887694336.0,317115348.0,5344.086,16.852,0.338,1658.491,2196.025,1372.072,35.27,51.515,6226.069,25047.367,0.216
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2013,16122472562688.0,320110753.0,5480.157,17.12,0.34,1720.408,2224.627,1410.482,36.369,57.423,6303.703,25728.627,0.218
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2014,16491318607872.0,323115378.0,5528.681,17.111,0.335,1710.594,2247.931,1435.209,39.439,63.124,6438.455,25995.912,0.221
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2015,16937634496512.0,326126498.0,5376.473,16.486,0.317,1479.145,2285.676,1476.136,39.907,64.372,6248.505,25747.426,0.223
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2016,17220065296384.0,329179421.0,5252.932,15.958,0.305,1347.943,2299.961,1481.873,39.439,55.139,6146.357,25727.051,0.225
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2017,17606123716608.0,332204656.0,5212.162,15.69,0.296,1308.716,2315.177,1460.656,40.324,59.486,6156.777,25823.844,0.228
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2018,18124692783104.0,335056495.0,5377.797,16.05,0.297,1256.631,2366.168,1619.275,38.971,72.066,6305.474,26768.986,0.23
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2019,18540551733248.0,337790068.0,5262.145,15.578,0.284,1071.666,2360.999,1675.471,40.896,88.437,6216.229,26578.494,0.232
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2020,18027359764480.0,339436157.0,4714.628,13.89,0.262,877.92,2047.544,1656.255,40.688,67.749,5651.509,24622.646,0.235
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2021,19099377729536.0,340161441.0,5032.213,14.794,0.263,1004.759,2238.883,1659.128,41.312,63.294,6009.153,25956.828,0.237
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2022,19493170446336.0,341534041.0,5078.871,14.871,0.261,942.357,2258.467,1748.499,41.418,63.294,6067.148,26504.305,0.239
Wolverine World Wide Inc,Textiles Apparel And Luxury Goods,390,298,308,996,BBB,"NEW YORK STOCK EXCHANGE, INC.",United States,2023,17220065296384.0,343477332.0,4911.391,14.299,0.305,776.767,2250.856,1755.923,39.714,63.294,5894.857,26189.199,0.241
Xenia Hotels & Resorts Inc,Real Estate,260,263,236,759,BB,"NEW YORK STOCK EXCHANGE, INC.",United States,2010,15239587299328.0,311062786.0,5679.715,18.259,0.373,1982.954,2300.574,1290.495,31.449,43.407,6563.317,25953.547,0.211
Xenia Hotels & Resorts Inc,Real Estate,260,263,236,759,BB,"NEW YORK STOCK EXCHANGE, INC.",United States,2011,15477885632512.0,314105078.0,5546.116,17.657,0.358,1873.284,2252.414,1310.707,32.208,47.863,6368.639,25729.088,0.213
Xenia Hotels & Resorts Inc,Real Estate,260,263,236,759,BB,"NEW YORK STOCK EXCHANGE, INC.",United States,2012,15830887694336.0,317115348.0,5344.086,16.852,0.338,1658.491,2196.025,1372.072,35.27,51.515,6226.069,25047.367,0.216
Xenia Hotels & Resorts Inc,Real Estate,260,263,236,759,BB,"NEW YORK STOCK EXCHANGE, INC.",United States,2013,16122472562688.0,320110753.0,5480.157,17.12,0.34,1720.408,2224.627,1410.482,36.369,57.423,6303.703,25728.627,0.218
Xenia Hotels & Resorts Inc,Real Estate,260,263,236,759,BB,"NEW YORK STOCK EXCHANGE, INC.",United States,2014,16491318607872.0,323115378.0,5528.681,17.111,0.335,1710.594,2247.931,1435.209,39.439,63.124,6438.455,25995.912,0.221
Xenia Hotels & Resorts Inc,Real Estate,260,263,236,759,BB,"NEW YORK STOCK EXCHANGE, INC.",United States,2015,16937634496512.0,326126498.0,5376.473,16.486,0.317,1479.145,2285.676,1476.136,39.907,64.372,6248.505,25747.426,0.223
Xenia Hotels & Resorts Inc,Real Estate,260,263,236,759,BB,"NEW YORK STOCK EXCHANGE, INC.",United States,2016,17220065296384.0,329179421.0,5252.932,15.958,0.305,1347.943,2299.961,1481.873,39.439,55.139,6146.357,25727.051,0.225
